ENSMUSG00000086411.2	1	2	2
ENSMUSG00000120957.1	6	4	2
ENSMUSG00002075024.1	0	0	0
ENSMUSG00000044641.8	301	150	151
ENSMUSG00000118526.3	2	2	0
ENSMUSG00000085267.2	0	0	0
ENSMUSG00000087648.2	0	0	0
ENSMUSG00002076062.1	0	0	0
ENSMUSG00000051149.16	273	140	133
ENSMUSG00000093752.2	0	0	0
ENSMUSG00000078919.11	59	37	29
ENSMUSG00000074576.5	625	278	354
ENSMUSG00000083342.2	0	0	0
ENSMUSG00000074575.5	5	2	3
ENSMUSG00000086783.2	0	0	0
ENSMUSG00000064961.3	0	0	0
ENSMUSG00000082239.2	0	0	0
ENSMUSG00000027544.17	2353	1175	1178
ENSMUSG00000027546.16	5787	2869	2918
ENSMUSG00000105496.3	0	0	0
ENSMUSG00000027547.18	230	207	203
ENSMUSG00000085322.4	133	148	165
ENSMUSG00000077761.3	0	0	0
ENSMUSG00000027551.16	744	379	365
ENSMUSG00000120283.1	0	0	0
ENSMUSG00000086348.3	0	0	0
ENSMUSG00000086658.2	2	1	1
ENSMUSG00000052368.3	14	7	7
ENSMUSG00002076097.1	0	0	0
ENSMUSG00000086238.2	0	0	0
ENSMUSG00000085369.2	0	0	0
ENSMUSG00000086840.2	0	0	0
ENSMUSG00000085350.2	0	0	0
ENSMUSG00000087074.2	0	0	0
ENSMUSG00000103662.2	29	14	15
ENSMUSG00000047907.12	2038	1023	1015
ENSMUSG00000103935.2	0	0	0
ENSMUSG00000052056.15	1795	882	913
ENSMUSG00000120007.1	1	1	0
ENSMUSG00000084013.2	11	4	7
ENSMUSG00000013523.14	20	14	6
ENSMUSG00000086999.2	0	0	0
ENSMUSG00000086970.2	0	0	0
ENSMUSG00000084067.4	9	6	3
ENSMUSG00000038567.6	1	1	0
ENSMUSG00000052033.14	429	263	306
ENSMUSG00000085495.2	22	81	81
ENSMUSG00000085225.2	0	0	0
ENSMUSG00000043583.2	0	0	0
ENSMUSG00000085158.2	0	0	0
ENSMUSG00000120109.1	0	0	0
ENSMUSG00000027560.5	41	22	19
ENSMUSG00000080955.2	0	0	0
ENSMUSG00000084829.9	0	0	0
ENSMUSG00000084818.2	0	0	0
ENSMUSG00000086613.2	0	0	0
ENSMUSG00000088505.3	0	0	0
ENSMUSG00000086823.8	0	0	0
ENSMUSG00000085426.2	0	0	0
ENSMUSG00000087100.2	0	0	0
ENSMUSG00000067578.4	0	0	0
ENSMUSG00000087409.2	0	0	0
ENSMUSG00000083793.2	0	0	0
ENSMUSG00002075990.1	0	0	0
ENSMUSG00000038537.2	0	0	0
ENSMUSG00000085949.2	0	0	0
ENSMUSG00000085905.2	0	0	0
ENSMUSG00000027495.5	1282	661	621
ENSMUSG00000027496.16	93	40	54
ENSMUSG00000027498.15	1875	933	943
ENSMUSG00000074570.15	68	59	48
ENSMUSG00000087633.2	3	11	31
ENSMUSG00000027502.12	3019	1489	1530
ENSMUSG00000074569.5	10	8	2
ENSMUSG00000027505.3	3	3	0
ENSMUSG00000081344.6	74	39	35
ENSMUSG00000028640.12	1	1	0
ENSMUSG00002075929.1	0	0	0
ENSMUSG00000008999.8	205	102	103
ENSMUSG00000005883.16	2	2	0
ENSMUSG00000027509.12	2169	1081	1088
ENSMUSG00000027510.18	7741	7091	7063
ENSMUSG00000092596.2	130	1265	1267
ENSMUSG00000087442.2	226	2061	2155
ENSMUSG00000120038.1	1	0	1
ENSMUSG00000120642.1	0	0	0
ENSMUSG00000070495.12	71	47	50
ENSMUSG00000087382.9	33	31	28
ENSMUSG00000120918.1	2	1	1
ENSMUSG00000027513.12	121	61	60
ENSMUSG00000027514.15	212	115	97
ENSMUSG00000038400.16	3320	1642	1678
ENSMUSG00000087600.3	22	9	13
ENSMUSG00000121269.1	0	0	0
ENSMUSG00000086114.2	0	0	0
ENSMUSG00000027518.4	0	0	0
ENSMUSG00000027517.15	1	1	0
ENSMUSG00000121504.1	752	372	380
ENSMUSG00000055897.16	99	52	47
ENSMUSG00000027519.11	6100	3508	3660
ENSMUSG00000098588.3	0	575	493
ENSMUSG00000057047.6	0	0	0
ENSMUSG00000054455.6	13152	6673	6479
ENSMUSG00000118399.2	1	0	1
ENSMUSG00000085938.2	5	5	0
ENSMUSG00000082543.2	2	2	0
ENSMUSG00000081700.2	6	1	5
ENSMUSG00000120177.1	0	0	0
ENSMUSG00000082519.2	0	0	0
ENSMUSG00000027522.16	3636	1856	1780
ENSMUSG00000039263.17	8100	4163	3937
ENSMUSG00000074555.6	0	0	0
ENSMUSG00002075371.1	0	0	0
ENSMUSG00000065521.3	0	0	0
ENSMUSG00000065410.3	0	0	0
ENSMUSG00000086537.9	0	2	0
ENSMUSG00000027523.21	79148	39686	39463
ENSMUSG00002076469.1	0	0	0
ENSMUSG00002076297.1	0	0	2
ENSMUSG00002076699.1	0	0	0
ENSMUSG00000016253.13	2881	1500	1498
ENSMUSG00000016256.11	2487	1375	1229
ENSMUSG00000082641.2	0	0	0
ENSMUSG00000016255.6	31	20	11
ENSMUSG00000016252.8	29407	15065	14342
ENSMUSG00000016257.16	5356	2722	2635
ENSMUSG00000080158.3	0	0	0
ENSMUSG00000082353.2	0	0	0
ENSMUSG00000119943.1	2	2	0
ENSMUSG00000050600.6	23	12	11
ENSMUSG00000027524.10	163	79	84
ENSMUSG00000084795.2	1	0	1
ENSMUSG00000087215.2	0	0	0
ENSMUSG00000086177.2	0	0	0
ENSMUSG00000078906.11	6	5	1
ENSMUSG00000085608.2	0	0	0
ENSMUSG00000082112.2	0	0	0
ENSMUSG00000078905.9	16	10	6
ENSMUSG00000084050.4	11	4	7
ENSMUSG00000080888.4	17	7	10
ENSMUSG00000081949.4	0	0	0
ENSMUSG00000090093.10	279	127	153
ENSMUSG00000087588.2	3	3	0
ENSMUSG00000078902.4	58	39	19
ENSMUSG00000078903.11	28	13	15
ENSMUSG00000082376.2	0	0	0
ENSMUSG00000084323.5	3	2	1
ENSMUSG00000078901.10	8	4	4
ENSMUSG00000085699.2	0	0	0
ENSMUSG00000078899.10	0	0	0
ENSMUSG00000078898.11	1	1	0
ENSMUSG00000095231.2	0	0	0
ENSMUSG00000078897.11	0	0	0
ENSMUSG00000078896.12	1	0	1
ENSMUSG00000094475.9	0	0	0
ENSMUSG00000084852.2	0	0	0
ENSMUSG00000095545.9	9	4	5
ENSMUSG00000094932.9	0	0	0
ENSMUSG00000085366.2	0	0	0
ENSMUSG00000078889.13	17	13	5
ENSMUSG00000083481.5	0	0	0
ENSMUSG00000086941.2	0	0	0
ENSMUSG00000078887.11	2	0	2
ENSMUSG00000085288.2	0	0	0
ENSMUSG00000089756.3	0	0	0
ENSMUSG00000078886.13	0	0	0
ENSMUSG00000078891.5	0	0	0
ENSMUSG00000085103.4	0	0	0
ENSMUSG00000095648.9	2	0	3
ENSMUSG00000086367.2	0	0	0
ENSMUSG00000078894.10	10	4	6
ENSMUSG00000094108.2	0	0	0
ENSMUSG00000084858.2	0	0	0
ENSMUSG00000078895.5	0	0	0
ENSMUSG00000089951.10	0	0	0
ENSMUSG00000086489.2	0	0	0
ENSMUSG00000078881.11	0	0	0
ENSMUSG00000095199.9	1	1	0
ENSMUSG00000094360.2	0	0	0
ENSMUSG00000078880.11	0	0	0
ENSMUSG00000078879.11	3	2	1
ENSMUSG00000078878.10	428	190	239
ENSMUSG00000081003.2	0	0	0
ENSMUSG00000081599.2	1	0	1
ENSMUSG00000078877.12	466	242	225
ENSMUSG00000078876.12	0	0	0
ENSMUSG00000083170.2	0	0	0
ENSMUSG00000074527.12	2	1	1
ENSMUSG00000081326.2	0	0	0
ENSMUSG00000078875.12	2	1	1
ENSMUSG00000083317.2	0	0	0
ENSMUSG00000083111.2	29	14	17
ENSMUSG00000078872.11	6	2	4
ENSMUSG00000082023.4	1	0	1
ENSMUSG00000082377.2	8	5	3
ENSMUSG00000082765.4	29	13	16
ENSMUSG00000082724.4	0	0	0
ENSMUSG00000081590.2	1	1	0
ENSMUSG00000078870.11	209	94	115
ENSMUSG00000083817.2	0	0	0
ENSMUSG00000078869.4	1	0	1
ENSMUSG00000078868.4	52	23	29
ENSMUSG00000078867.11	249	120	131
ENSMUSG00000082343.2	0	0	0
ENSMUSG00000083619.4	0	0	0
ENSMUSG00000078866.11	4204	2099	2106
ENSMUSG00000094786.2	737	383	354
ENSMUSG00000085513.2	0	0	0
ENSMUSG00000078865.10	0	0	0
ENSMUSG00000080709.2	2	0	2
ENSMUSG00000078864.11	62	41	23
ENSMUSG00000095362.8	1013	497	516
ENSMUSG00000081574.2	4	3	1
ENSMUSG00000082901.2	0	0	0
ENSMUSG00000074521.11	5482	2751	2736
ENSMUSG00000074529.12	79	43	39
ENSMUSG00000078862.11	1036	495	541
ENSMUSG00000083702.2	3	2	1
ENSMUSG00000074519.12	1119	556	563
ENSMUSG00000078861.9	672	341	331
ENSMUSG00000027525.19	104	48	56
ENSMUSG00000060445.12	72	31	41
ENSMUSG00000049999.5	1647	790	879
ENSMUSG00000070476.11	1842	918	946
ENSMUSG00000039155.16	8	6	2
ENSMUSG00000120838.1	35	20	15
ENSMUSG00000082215.4	0	0	0
ENSMUSG00000061897.6	5	1	4
ENSMUSG00000081481.2	0	0	0
ENSMUSG00000081882.2	0	0	0
ENSMUSG00000039138.3	0	0	0
ENSMUSG00000000305.13	784	401	383
ENSMUSG00000083410.2	0	0	0
ENSMUSG00000039117.17	2719	1391	1328
ENSMUSG00000085704.3	421	214	207
ENSMUSG00000082850.2	0	0	0
ENSMUSG00000039108.15	5658	2788	2870
ENSMUSG00000027566.16	7736	3911	3825
ENSMUSG00000039086.10	619	308	311
ENSMUSG00000039069.20	2271	1113	1158
ENSMUSG00000039059.12	1	2	0
ENSMUSG00000090589.2	0	0	1
ENSMUSG00000039050.9	4465	2238	2227
ENSMUSG00000039041.16	5770	2840	2934
ENSMUSG00000015647.10	24317	12099	12222
ENSMUSG00000098735.3	0	0	0
ENSMUSG00000039001.13	10029	3983	6047
ENSMUSG00000092827.3	0	0	0
ENSMUSG00000038990.15	1889	931	959
ENSMUSG00000120040.1	0	0	0
ENSMUSG00000038980.2	2	1	1
ENSMUSG00000015627.6	66	35	50
ENSMUSG00000056061.4	11	21	9
ENSMUSG00000084843.2	163	80	83
ENSMUSG00000070144.3	24	17	7
ENSMUSG00000065460.3	197	117	80
ENSMUSG00000121267.1	6	5	1
ENSMUSG00000038963.16	13	7	6
ENSMUSG00000027568.10	5	5	0
ENSMUSG00000027569.16	1622	779	843
ENSMUSG00000049401.11	3976	2038	1938
ENSMUSG00000027570.16	71	43	31
ENSMUSG00000038932.14	4	7	0
ENSMUSG00000038914.16	5676	2870	2806
ENSMUSG00000119719.1	0	0	0
ENSMUSG00000027573.12	4304	2058	2247
ENSMUSG00000121095.1	1037	493	545
ENSMUSG00000023393.16	95	58	37
ENSMUSG00000087550.2	0	0	0
ENSMUSG00000045493.5	0	0	0
ENSMUSG00000074507.7	0	0	0
ENSMUSG00000086166.2	0	0	0
ENSMUSG00000085428.2	0	0	0
ENSMUSG00002076540.1	0	0	0
ENSMUSG00000085728.2	0	0	0
ENSMUSG00000121196.1	0	0	0
ENSMUSG00000121094.1	18	6	12
ENSMUSG00000065454.4	0	0	0
ENSMUSG00000098051.2	2	2	0
ENSMUSG00000038848.15	3730	1831	1899
ENSMUSG00000038840.8	0	0	0
ENSMUSG00000027574.16	48	25	35
ENSMUSG00000087293.2	1	9	4
ENSMUSG00000027575.20	3180	1600	1580
ENSMUSG00000070461.4	530	270	260
ENSMUSG00000016356.19	353	173	180
ENSMUSG00000027577.15	5	3	2
ENSMUSG00000016346.18	7	6	3
ENSMUSG00000016349.11	130707	64811	65896
ENSMUSG00000084696.3	7	4	3
ENSMUSG00000016344.15	2139	1072	1067
ENSMUSG00000038751.6	15	6	9
ENSMUSG00000027579.7	54	29	26
ENSMUSG00000083993.2	3	3	0
ENSMUSG00000047841.9	7	7	1
ENSMUSG00000027580.18	4842	2384	2458
ENSMUSG00000038705.14	1187	612	580
ENSMUSG00000084033.4	24	7	18
ENSMUSG00000027581.13	12	7	5
ENSMUSG00000038685.19	1570	771	803
ENSMUSG00000118593.2	3	1	2
ENSMUSG00000038671.16	4058	2475	2501
ENSMUSG00000027582.17	2998	2005	1911
ENSMUSG00000090077.10	2001	965	1036
ENSMUSG00000085028.4	849	427	422
ENSMUSG00000027583.14	2949	1427	1522
ENSMUSG00000089612.3	6	3	3
ENSMUSG00000055882.9	21	9	12
ENSMUSG00000000827.19	4566	2244	2324
ENSMUSG00000088378.4	160	73	87
ENSMUSG00000000826.17	8457	4390	4067
ENSMUSG00000089917.8	2636	1544	1559
ENSMUSG00000010492.11	361	522	557
ENSMUSG00000000823.17	2948	1596	1588
ENSMUSG00000098824.3	0	0	0
ENSMUSG00000002455.15	4416	2270	2146
ENSMUSG00000038605.12	248	118	130
ENSMUSG00000108976.2	13	7	6
ENSMUSG00000077518.3	0	0	0
ENSMUSG00000046470.6	5485	2740	2745
ENSMUSG00000059540.16	475	235	240
ENSMUSG00000002458.14	589	279	310
ENSMUSG00000045794.4	2	1	1
ENSMUSG00000027584.18	5	3	2
ENSMUSG00000082786.2	3	2	1
ENSMUSG00000010505.17	3	0	3
ENSMUSG00000027589.15	7583	3823	3760
ENSMUSG00000121225.1	294	152	145
ENSMUSG00000038628.9	1542	804	741
ENSMUSG00000083397.2	11	3	8
ENSMUSG00000098505.4	0	0	0
ENSMUSG00002075012.1	0	0	0
ENSMUSG00002075999.1	0	0	0
ENSMUSG00000103416.2	0	0	0
ENSMUSG00000103028.2	0	0	0
ENSMUSG00000017688.16	0	0	0
ENSMUSG00000102283.2	0	0	0
ENSMUSG00002076386.1	0	0	0
ENSMUSG00000069125.3	4	2	2
ENSMUSG00000103245.2	0	0	0
ENSMUSG00000103224.2	0	0	0
ENSMUSG00000091223.3	1	1	0
ENSMUSG00002076185.1	0	0	0
ENSMUSG00000119546.1	0	0	0
ENSMUSG00000104233.2	0	0	0
ENSMUSG00000104054.2	0	0	0
ENSMUSG00000104073.2	0	0	0
ENSMUSG00000089287.3	0	0	0
ENSMUSG00000102998.2	0	0	0
ENSMUSG00000103306.2	0	0	0
ENSMUSG00000098659.9	0	0	0
ENSMUSG00000104141.2	0	0	0
ENSMUSG00000096922.3	0	0	0
ENSMUSG00000086224.9	2	2	0
ENSMUSG00000103881.2	0	0	0
ENSMUSG00000025255.19	87	41	46
ENSMUSG00000093557.2	0	0	0
ENSMUSG00000040374.14	3197	1545	1652
ENSMUSG00000103034.2	27	11	16
ENSMUSG00000102979.2	0	0	0
ENSMUSG00002076241.1	0	0	0
ENSMUSG00002075023.1	0	0	0
ENSMUSG00000103848.2	2	2	0
ENSMUSG00000103733.2	0	0	0
ENSMUSG00000104270.2	0	0	0
ENSMUSG00002076789.1	0	0	0
ENSMUSG00000103852.2	0	0	0
ENSMUSG00000098226.2	0	0	0
ENSMUSG00000103150.2	0	0	0
ENSMUSG00000069118.4	0	0	0
ENSMUSG00000103538.4	0	0	0
ENSMUSG00000089220.3	0	0	0
ENSMUSG00000104274.2	3	3	0
ENSMUSG00000027499.13	26748	13436	13312
ENSMUSG00000103274.2	0	0	0
ENSMUSG00000102268.2	2	0	2
ENSMUSG00000088484.4	0	0	0
ENSMUSG00000043542.13	1217	625	592
ENSMUSG00000040329.15	37	19	21
ENSMUSG00000097804.2	149	68	84
ENSMUSG00000103399.2	0	0	0
ENSMUSG00000100010.6	0	0	0
ENSMUSG00000103725.2	0	0	0
ENSMUSG00000103921.2	1	0	1
ENSMUSG00000065203.3	0	0	0
ENSMUSG00000102463.2	3	0	3
ENSMUSG00000027500.11	546	299	247
ENSMUSG00000098047.2	0	0	0
ENSMUSG00000104102.2	0	0	0
ENSMUSG00000040289.9	1177	623	554
ENSMUSG00000103814.2	0	0	0
ENSMUSG00000088094.3	0	0	0
ENSMUSG00000103346.2	0	0	0
ENSMUSG00000103256.2	0	0	0
ENSMUSG00000040269.6	3214	1585	1629
ENSMUSG00000081594.2	3	1	2
ENSMUSG00000081657.2	6	5	1
ENSMUSG00000027506.16	2214	1011	1203
ENSMUSG00000103461.2	0	0	0
ENSMUSG00000103116.2	0	0	0
ENSMUSG00000103011.2	4	3	1
ENSMUSG00000069114.9	1989	1019	970
ENSMUSG00002076460.1	1	1	0
ENSMUSG00000097365.8	39	219	193
ENSMUSG00000040209.13	3280	1775	1879
ENSMUSG00000103485.2	0	0	0
ENSMUSG00000120589.1	1	1	1
ENSMUSG00000103876.2	0	0	0
ENSMUSG00000027508.16	617	293	324
ENSMUSG00000089794.2	0	0	0
ENSMUSG00002076636.1	0	0	0
ENSMUSG00000120107.1	0	0	0
ENSMUSG00000102795.2	0	0	0
ENSMUSG00000103698.2	1	0	1
ENSMUSG00000027533.11	2912	1409	1503
ENSMUSG00000104000.2	0	0	0
ENSMUSG00000049230.9	57	36	21
ENSMUSG00000103045.2	0	0	0
ENSMUSG00000052468.8	0	0	0
ENSMUSG00000103124.2	0	0	0
ENSMUSG00000027528.13	0	0	0
ENSMUSG00000062515.4	41610	20873	20737
ENSMUSG00000102705.3	1	1	0
ENSMUSG00000104434.2	0	0	0
ENSMUSG00000102834.3	0	0	0
ENSMUSG00000027530.16	4	2	2
ENSMUSG00000104092.3	0	0	0
ENSMUSG00000103592.2	0	0	0
ENSMUSG00000027531.17	1277	632	645
ENSMUSG00000103392.2	0	0	0
ENSMUSG00000058921.4	0	0	0
ENSMUSG00000039795.15	1875	950	933
ENSMUSG00000121077.1	84	50	34
ENSMUSG00000027536.7	3758	1887	1882
ENSMUSG00000027534.17	719	360	362
ENSMUSG00000104451.2	0	0	0
ENSMUSG00000104185.2	0	0	0
ENSMUSG00000102470.2	0	0	0
ENSMUSG00000087858.3	0	0	0
ENSMUSG00000103323.2	0	0	0
ENSMUSG00000081537.3	0	0	0
ENSMUSG00002076512.1	0	0	0
ENSMUSG00000098085.2	0	0	0
ENSMUSG00000104015.2	9	4	5
ENSMUSG00000103339.2	0	0	0
ENSMUSG00000104177.2	0	0	0
ENSMUSG00000095661.2	0	0	0
ENSMUSG00000103950.2	0	0	0
ENSMUSG00000103735.2	3	2	1
ENSMUSG00000102815.2	0	0	0
ENSMUSG00000104065.2	0	0	0
ENSMUSG00000102215.2	0	0	0
ENSMUSG00000039717.17	3	0	3
ENSMUSG00000104514.2	1	0	1
ENSMUSG00000103856.2	0	0	0
ENSMUSG00000102891.2	0	0	0
ENSMUSG00002075512.1	0	0	0
ENSMUSG00002076698.1	0	0	0
ENSMUSG00000089231.3	0	0	0
ENSMUSG00000102707.2	0	0	0
ENSMUSG00000104375.2	0	0	0
ENSMUSG00000103626.2	0	0	0
ENSMUSG00000098036.2	0	0	0
ENSMUSG00000039710.15	0	0	0
ENSMUSG00000098083.2	2	2	0
ENSMUSG00000027550.15	1308	701	607
ENSMUSG00000090300.2	46	23	23
ENSMUSG00000027552.15	485	296	321
ENSMUSG00000078784.9	1066	591	607
ENSMUSG00000104249.2	0	0	0
ENSMUSG00000027555.9	94	38	56
ENSMUSG00000084092.2	0	0	0
ENSMUSG00000027556.16	0	0	0
ENSMUSG00000097790.2	2	2	0
ENSMUSG00000120173.1	0	21	33
ENSMUSG00000027559.6	340	209	185
ENSMUSG00000027562.13	442	211	231
ENSMUSG00000098008.2	0	0	0
ENSMUSG00000098186.2	0	0	0
ENSMUSG00000103912.2	0	0	0
ENSMUSG00000078783.2	0	0	0
ENSMUSG00000095788.7	5	4	1
ENSMUSG00000095028.7	3	2	2
ENSMUSG00000102155.2	0	0	1
ENSMUSG00000074677.12	5	3	2
ENSMUSG00000103688.2	1	0	1
ENSMUSG00000103769.2	0	0	0
ENSMUSG00000078780.8	0	0	0
ENSMUSG00002076321.1	0	0	0
ENSMUSG00000103535.2	0	0	0
ENSMUSG00000088874.3	0	0	0
ENSMUSG00000047213.15	8594	4384	4210
ENSMUSG00000088644.4	0	0	0
ENSMUSG00000095827.3	0	0	0
ENSMUSG00000088541.3	0	0	0
ENSMUSG00000103351.2	0	0	0
ENSMUSG00000104411.2	0	0	0
ENSMUSG00000102646.2	0	0	0
ENSMUSG00000104242.2	0	0	0
ENSMUSG00000119974.1	0	0	0
ENSMUSG00000100252.8	1	1	0
ENSMUSG00000093073.3	0	0	0
ENSMUSG00000087893.3	0	0	0
ENSMUSG00000105262.2	0	0	0
ENSMUSG00000027564.6	0	0	0
ENSMUSG00000082896.2	22	16	6
ENSMUSG00000025128.8	60	27	33
ENSMUSG00002076581.1	2	2	0
ENSMUSG00000039519.7	59	25	34
ENSMUSG00000119287.1	0	0	0
ENSMUSG00000104801.2	10	8	2
ENSMUSG00000102886.2	1	1	0
ENSMUSG00000102699.2	0	0	0
ENSMUSG00000040217.8	0	0	0
ENSMUSG00000105280.2	0	0	0
ENSMUSG00000104091.2	2	2	0
ENSMUSG00000104918.2	7	5	2
ENSMUSG00000103264.2	0	0	0
ENSMUSG00000027599.10	5139	2586	2553
ENSMUSG00000103135.2	23	13	10
ENSMUSG00000027601.14	4485	2188	2297
ENSMUSG00000069094.13	5051	2833	2786
ENSMUSG00000087108.2	11	301	278
ENSMUSG00002074984.1	0	0	0
ENSMUSG00000027606.13	6	5	6
ENSMUSG00000119106.1	0	0	0
ENSMUSG00000084339.2	0	0	0
ENSMUSG00000082766.2	0	4	1
ENSMUSG00000060913.7	9561	4703	4858
ENSMUSG00000104465.2	576	295	281
ENSMUSG00000049796.5	2	2	0
ENSMUSG00000102261.2	5	1	4
ENSMUSG00000106182.2	2	2	0
ENSMUSG00000121477.1	1031	572	459
ENSMUSG00000048106.9	0	0	0
ENSMUSG00000103781.2	0	0	0
ENSMUSG00000104031.2	2	1	1
ENSMUSG00000003617.17	9721	5220	5040
ENSMUSG00000027615.15	1318	870	987
ENSMUSG00000002428.13	2465	1243	1222
ENSMUSG00000019528.19	14223	7253	6970
ENSMUSG00000001865.3	48	27	21
ENSMUSG00000099105.3	0	0	0
ENSMUSG00000011463.6	0	0	0
ENSMUSG00000105208.2	0	0	0
ENSMUSG00000054988.10	0	0	0
ENSMUSG00000103573.2	0	0	0
ENSMUSG00000106442.2	0	0	0
ENSMUSG00000102636.2	0	0	0
ENSMUSG00000103460.2	0	0	0
ENSMUSG00000102986.2	0	0	0
ENSMUSG00000103533.2	0	0	0
ENSMUSG00000102807.2	2	0	2
ENSMUSG00000039617.9	18	9	9
ENSMUSG00000106051.2	0	0	0
ENSMUSG00000101897.2	0	0	0
ENSMUSG00000106085.2	0	0	0
ENSMUSG00000106460.2	0	0	0
ENSMUSG00000105440.2	0	0	0
ENSMUSG00000103441.2	16	7	9
ENSMUSG00000106321.2	1	0	1
ENSMUSG00000106527.2	0	0	0
ENSMUSG00000106019.3	1849	930	921
ENSMUSG00000027630.14	3742	1900	1844
ENSMUSG00000103293.2	8	3	5
ENSMUSG00000087775.3	0	0	0
ENSMUSG00000102987.2	0	0	0
ENSMUSG00000102866.2	0	0	0
ENSMUSG00000088846.3	0	0	0
ENSMUSG00000103801.2	0	0	0
ENSMUSG00000102233.2	0	0	0
ENSMUSG00000103275.2	0	0	0
ENSMUSG00000103607.2	0	0	0
ENSMUSG00000102214.2	0	0	0
ENSMUSG00000102203.2	0	0	0
ENSMUSG00000102758.4	41	24	20
ENSMUSG00000057036.8	215	91	124
ENSMUSG00000070227.3	0	0	0
ENSMUSG00002076746.1	0	0	0
ENSMUSG00000105009.2	1	0	1
ENSMUSG00000102876.2	0	3	0
ENSMUSG00000102855.2	0	0	0
ENSMUSG00000069083.5	0	0	0
ENSMUSG00000063887.14	1	0	1
ENSMUSG00002075654.1	0	0	0
ENSMUSG00000102397.2	0	0	0
ENSMUSG00000104295.2	0	0	0
ENSMUSG00000074664.4	0	0	0
ENSMUSG00000102274.2	0	0	0
ENSMUSG00002075415.1	0	0	0
ENSMUSG00000039335.12	6	4	2
ENSMUSG00000103712.2	0	0	0
ENSMUSG00002075312.1	0	0	0
ENSMUSG00000102908.2	0	0	0
ENSMUSG00000027699.20	89	42	47
ENSMUSG00000087742.3	0	0	0
ENSMUSG00000097584.3	0	0	0
ENSMUSG00000027698.15	24770	12392	12378
ENSMUSG00000102186.2	2	1	1
ENSMUSG00000105806.2	0	0	0
ENSMUSG00000039304.12	2420	1239	1181
ENSMUSG00000051136.2	0	0	0
ENSMUSG00000039286.13	6642	3309	3333
ENSMUSG00000106625.2	0	0	0
ENSMUSG00000092695.3	0	0	0
ENSMUSG00000120291.1	0	0	0
ENSMUSG00000043164.4	7	5	2
ENSMUSG00000088772.3	0	0	0
ENSMUSG00000027695.17	1302	675	627
ENSMUSG00000109716.2	0	0	0
ENSMUSG00000103729.2	0	0	0
ENSMUSG00000120615.1	10	59	65
ENSMUSG00000027692.17	3579	1832	1861
ENSMUSG00000103420.2	0	0	0
ENSMUSG00000092990.3	0	0	0
ENSMUSG00000027690.14	33	17	16
ENSMUSG00000091329.4	1	1	0
ENSMUSG00000070522.5	11	4	7
ENSMUSG00000050192.9	191	79	112
ENSMUSG00000103827.3	4	3	1
ENSMUSG00000039221.11	205	472	577
ENSMUSG00000104444.2	0	471	373
ENSMUSG00000104275.2	0	0	0
ENSMUSG00000102482.2	0	0	0
ENSMUSG00000074655.2	0	0	0
ENSMUSG00000063600.15	2	1	1
ENSMUSG00000103992.2	0	0	0
ENSMUSG00000102579.2	0	0	0
ENSMUSG00000076120.3	0	0	0
ENSMUSG00000098315.3	0	0	0
ENSMUSG00000103095.2	0	0	0
ENSMUSG00000102574.2	1	1	0
ENSMUSG00000102590.3	26	15	11
ENSMUSG00000102884.2	0	0	0
ENSMUSG00000027684.17	2033	1045	1069
ENSMUSG00000085702.10	5	34	52
ENSMUSG00000104486.2	0	0	0
ENSMUSG00000102460.2	8	1	7
ENSMUSG00000069074.3	0	0	0
ENSMUSG00000103870.2	0	0	0
ENSMUSG00000104079.2	0	0	0
ENSMUSG00000103738.2	12	10	2
ENSMUSG00000102256.2	0	0	0
ENSMUSG00000104243.2	0	0	0
ENSMUSG00000102505.2	4	3	1
ENSMUSG00002076068.1	0	0	0
ENSMUSG00000037737.7	2	0	2
ENSMUSG00000037730.14	1729	868	861
ENSMUSG00000027702.8	5	3	2
ENSMUSG00000027703.17	0	0	0
ENSMUSG00000074653.12	2	0	2
ENSMUSG00000086189.2	0	0	0
ENSMUSG00000051860.14	1	0	1
ENSMUSG00000097786.4	0	374	315
ENSMUSG00000027706.9	6842	3732	3799
ENSMUSG00000104361.2	9	3	6
ENSMUSG00000037661.15	168	90	78
ENSMUSG00000037652.16	4606	2368	2238
ENSMUSG00000102369.2	0	0	0
ENSMUSG00000102741.2	0	0	0
ENSMUSG00000037643.15	1844	923	921
ENSMUSG00000098890.3	0	0	0
ENSMUSG00000120476.1	12	5	7
ENSMUSG00000027660.17	3025	1519	1506
ENSMUSG00000037625.8	22	9	13
ENSMUSG00000069072.10	1	0	1
ENSMUSG00000085953.3	0	0	0
ENSMUSG00000103998.2	0	0	0
ENSMUSG00000103499.7	0	0	0
ENSMUSG00000121419.1	0	0	0
ENSMUSG00000037610.16	0	0	0
ENSMUSG00000103539.2	0	0	0
ENSMUSG00000103643.2	0	0	0
ENSMUSG00000027663.13	1324	685	639
ENSMUSG00000102825.2	0	0	0
ENSMUSG00000120857.1	25	11	14
ENSMUSG00000027665.14	6365	3201	3164
ENSMUSG00000103039.2	88	42	46
ENSMUSG00000091091.3	2	0	2
ENSMUSG00000027667.14	2049	1060	989
ENSMUSG00000104231.2	168	85	83
ENSMUSG00000027668.14	40580	20349	20233
ENSMUSG00000027669.15	1837	901	938
ENSMUSG00000102862.2	0	0	0
ENSMUSG00000027671.15	1493	1186	1174
ENSMUSG00000103590.2	16	12	4
ENSMUSG00000037531.9	2225	6199	6086
